CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,SupportTickets,PaymentMethod,SatisfactionScore,UsageHoursPerWeek,Churn
1820,62,Male,Enterprise,1580,42,2,UPI,6,4,No
1821,49,Male,Basic,1532,23,9,Net Banking,2,23,Yes
1822,46,Female,Enterprise,580,6,5,Credit Card,5,25,No
1823,68,Female,Basic,742,16,6,Net Banking,7,26,No
1824,20,Male,Premium,2163,2,8,Net Banking,9,28,No
1825,57,Female,Premium,1136,24,9,UPI,6,28,No
1826,51,Female,Enterprise,688,17,9,Credit Card,10,21,No
1827,57,Male,Basic,916,45,3,Credit Card,4,10,Yes
1828,44,Female,Enterprise,446,1,4,Credit Card,3,27,No
1829,30,Male,Enterprise,820,6,7,Credit Card,9,15,No
1830,62,Female,Basic,929,5,0,UPI,7,17,No
1831,50,Male,Enterprise,2491,57,5,Credit Card,6,39,No
1832,23,Female,Premium,588,45,3,Credit Card,7,35,No
1833,41,Male,Enterprise,1709,55,4,Credit Card,8,5,No
1834,36,Female,Basic,313,50,4,UPI,5,16,No
1835,33,Male,Basic,556,29,1,UPI,3,23,No
1836,57,Female,Premium,2021,12,7,Credit Card,3,39,Yes
1837,45,Female,Basic,1723,39,1,UPI,2,9,Yes
1838,50,Female,Basic,1530,47,3,Net Banking,8,33,No
1839,65,Female,Premium,1157,3,4,Credit Card,1,35,No
1840,58,Female,Enterprise,1495,48,0,UPI,8,24,No
1841,30,Female,Premium,763,1,5,Credit Card,3,24,Yes
1842,60,Female,Enterprise,569,27,1,Credit Card,9,24,No
1843,62,Female,Premium,1544,48,4,UPI,2,19,No
1844,42,Female,Enterprise,1506,24,5,Net Banking,10,39,No
1845,59,Male,Premium,371,44,7,Credit Card,9,25,No
1846,53,Male,Enterprise,1606,19,8,Net Banking,6,31,No
1847,44,Female,Premium,2421,59,5,UPI,1,38,No
1848,55,Male,Enterprise,2050,8,4,Credit Card,5,25,No
1849,24,Female,Premium,796,55,3,UPI,10,27,No
1850,22,Female,Basic,1287,44,1,UPI,9,32,No
1851,60,Male,Enterprise,1209,47,1,UPI,6,11,No
1852,62,Female,Premium,672,2,6,UPI,7,5,Yes
1853,68,Female,Enterprise,661,30,4,Credit Card,4,33,No
1854,48,Male,Enterprise,2440,30,6,Net Banking,1,19,No
1855,40,Male,Premium,1644,49,0,Net Banking,5,16,No
1856,59,Female,Enterprise,623,39,0,Credit Card,2,35,No
1857,27,Male,Premium,874,45,4,Credit Card,8,11,No
1858,49,Male,Basic,1035,32,1,Net Banking,4,11,No
1859,60,Female,Enterprise,1515,1,7,Net Banking,1,10,Yes
1860,47,Male,Basic,1995,38,2,Credit Card,10,34,No
1861,56,Male,Enterprise,2207,13,0,UPI,7,5,No
1862,48,Female,Enterprise,1018,11,1,Credit Card,2,23,No
1863,35,Male,Enterprise,1080,10,9,Net Banking,3,25,Yes
1864,53,Male,Premium,1319,48,9,UPI,9,29,No
1865,19,Female,Basic,1703,59,6,Net Banking,9,13,No
1866,31,Female,Enterprise,1726,26,5,UPI,2,32,No
1867,30,Female,Premium,963,56,7,Net Banking,3,34,No
1868,46,Male,Enterprise,2072,55,6,UPI,9,12,No
1869,29,Female,Premium,310,20,9,Credit Card,1,24,No
1870,56,Female,Enterprise,1338,17,7,Credit Card,2,21,No
1871,19,Male,Basic,884,17,2,UPI,2,29,No
1872,49,Female,Basic,1375,4,5,UPI,10,23,Yes
1873,30,Female,Enterprise,1674,5,6,Credit Card,3,33,Yes
1874,63,Female,Premium,1751,23,9,Credit Card,10,8,No
1875,44,Female,Enterprise,2154,46,0,UPI,3,13,No
1876,66,Male,Premium,2089,52,0,UPI,10,5,No
1877,58,Female,Enterprise,1042,10,6,Credit Card,2,10,Yes
1878,34,Female,Premium,2076,46,2,Net Banking,8,14,No
1879,57,Male,Basic,503,28,2,Credit Card,8,24,No
1880,48,Female,Enterprise,1376,33,4,UPI,8,11,No
1881,51,Male,Basic,1273,43,5,UPI,2,3,Yes
1882,41,Male,Basic,1698,26,1,Net Banking,9,29,No
1883,62,Male,Enterprise,2165,55,2,Credit Card,7,30,No
1884,52,Female,Enterprise,1599,50,5,UPI,5,37,No
1885,65,Male,Premium,1354,48,2,Credit Card,7,7,No
1886,23,Male,Premium,1458,29,4,UPI,8,17,No
1887,36,Male,Basic,404,27,8,Net Banking,9,20,No
1888,47,Female,Premium,552,18,2,Credit Card,2,11,No
1889,24,Female,Premium,594,40,5,Credit Card,6,25,No
1890,27,Female,Enterprise,1481,10,4,Net Banking,9,24,No
1891,58,Female,Premium,848,58,4,UPI,6,2,No
1892,49,Female,Basic,2077,42,5,UPI,2,27,Yes
1893,51,Female,Premium,598,5,5,Credit Card,1,19,Yes
1894,45,Female,Basic,2048,10,0,Net Banking,3,29,Yes
1895,32,Male,Enterprise,2143,50,8,Credit Card,5,37,No
1896,47,Male,Basic,400,21,4,Credit Card,7,11,No
1897,54,Male,Premium,2074,24,0,UPI,10,19,No
1898,46,Male,Enterprise,1173,38,7,UPI,10,28,No
1899,39,Female,Premium,391,3,6,UPI,3,39,Yes
1900,21,Male,Enterprise,746,40,6,UPI,9,21,No
1901,37,Male,Enterprise,408,31,4,UPI,10,26,No
1902,49,Male,Premium,616,41,0,Net Banking,4,22,No
1903,53,Male,Premium,2135,37,8,Credit Card,10,6,No
1904,67,Female,Enterprise,2243,2,8,Net Banking,2,11,Yes
1905,21,Female,Enterprise,1758,2,7,Credit Card,3,14,Yes
1906,44,Female,Premium,741,39,4,UPI,5,36,No
1907,34,Male,Basic,1545,49,2,Net Banking,3,2,Yes
1908,29,Female,Premium,1851,42,7,Credit Card,5,20,No
1909,39,Male,Enterprise,577,44,0,UPI,4,22,No
1910,34,Female,Premium,868,34,2,UPI,10,39,No
1911,27,Female,Basic,1309,42,6,Net Banking,3,4,Yes
1912,18,Female,Premium,1138,20,3,Net Banking,6,29,No
1913,39,Female,Enterprise,1907,33,6,Net Banking,8,24,No
1914,43,Female,Premium,329,4,4,UPI,4,1,Yes
1915,35,Male,Enterprise,2242,45,5,Credit Card,9,24,No
1916,67,Female,Enterprise,2433,44,6,Credit Card,6,30,No
1917,31,Male,Premium,1557,11,9,Net Banking,5,12,No
1918,64,Male,Enterprise,664,42,6,Credit Card,3,19,No
1919,46,Male,Enterprise,2100,47,6,UPI,5,37,No
1920,29,Male,Basic,2122,5,6,Credit Card,5,4,Yes
1921,53,Male,Basic,2162,25,6,UPI,4,15,Yes
1922,52,Female,Basic,1204,49,2,Net Banking,6,20,No
1923,69,Female,Basic,997,37,2,Credit Card,3,20,No
1924,29,Female,Enterprise,2478,34,6,UPI,10,21,No
1925,24,Female,Premium,2155,9,1,Net Banking,1,10,Yes
1926,46,Male,Enterprise,650,6,1,Net Banking,7,30,No
1927,28,Female,Enterprise,479,18,2,Net Banking,7,24,No
1928,50,Female,Enterprise,1803,14,3,Net Banking,4,38,No
1929,23,Male,Premium,1486,19,5,Credit Card,9,3,No
1930,64,Male,Basic,2106,14,7,UPI,2,29,Yes
1931,32,Female,Enterprise,1073,40,9,Credit Card,1,8,Yes
1932,49,Female,Enterprise,809,17,9,UPI,3,29,No
1933,68,Male,Basic,664,35,6,Net Banking,7,10,Yes
1934,28,Female,Enterprise,652,29,3,Credit Card,9,5,No
1935,40,Female,Premium,1406,42,1,Net Banking,2,11,No
1936,43,Female,Enterprise,1548,17,1,UPI,6,4,No
1937,51,Female,Enterprise,711,59,3,Net Banking,3,35,No
1938,63,Male,Basic,1034,43,5,Credit Card,5,12,No
1939,51,Male,Enterprise,417,8,2,Credit Card,9,21,No
1940,46,Male,Enterprise,781,1,5,UPI,3,16,Yes
1941,21,Female,Premium,491,45,4,UPI,1,14,No
1942,34,Female,Basic,406,53,4,Credit Card,5,21,No
1943,52,Female,Basic,681,36,1,Credit Card,1,27,No
1944,30,Female,Premium,1082,7,7,Credit Card,8,36,No
1945,58,Female,Enterprise,543,46,4,Credit Card,7,1,No
1946,56,Male,Basic,767,5,1,UPI,2,1,Yes
1947,32,Female,Basic,1165,24,6,Credit Card,9,22,No
1948,46,Female,Enterprise,1861,28,8,UPI,5,15,No
1949,46,Male,Enterprise,1533,43,8,Credit Card,7,20,No
1950,28,Female,Basic,903,17,0,Credit Card,4,3,Yes
1951,69,Male,Enterprise,1960,37,6,Net Banking,1,14,No
1952,49,Male,Basic,1396,20,8,Net Banking,8,9,Yes
1953,19,Male,Enterprise,2315,3,5,Credit Card,1,19,Yes
1954,64,Male,Enterprise,1958,37,0,UPI,3,34,No
1955,31,Male,Premium,2033,26,1,Credit Card,6,4,No
1956,37,Female,Enterprise,1913,15,3,Net Banking,8,33,No
1957,39,Male,Premium,1159,51,3,Credit Card,8,37,No
1958,28,Male,Enterprise,2179,48,1,Net Banking,2,2,No
1959,44,Female,Basic,1576,8,7,Credit Card,9,27,Yes
1960,20,Female,Basic,312,13,1,Credit Card,4,17,No
1961,34,Male,Enterprise,1399,48,2,UPI,4,31,No
1962,61,Female,Enterprise,1374,3,3,Net Banking,2,6,Yes
1963,45,Female,Basic,1086,1,8,Net Banking,1,31,Yes
1964,46,Male,Enterprise,448,9,9,Net Banking,10,3,Yes
1965,38,Male,Premium,2054,31,0,UPI,7,3,No
1966,64,Female,Premium,2469,41,7,Credit Card,10,33,No
1967,33,Male,Premium,1603,54,4,UPI,3,13,No
1968,54,Male,Premium,1479,26,6,Credit Card,4,21,No
1969,37,Female,Premium,381,17,7,UPI,9,37,No
1970,23,Male,Enterprise,791,56,4,UPI,6,16,No
1971,36,Male,Enterprise,2325,34,7,Net Banking,1,21,No
1972,22,Male,Premium,1224,9,9,UPI,9,13,No
1973,20,Male,Enterprise,1596,56,7,Credit Card,9,4,No
1974,18,Male,Enterprise,1903,51,8,UPI,5,31,No
1975,55,Female,Premium,1896,13,1,UPI,8,9,No
1976,32,Female,Enterprise,422,5,2,Credit Card,7,33,No
1977,51,Male,Enterprise,1007,41,0,Net Banking,8,37,No
1978,52,Female,Enterprise,1290,13,3,Credit Card,9,37,No
1979,66,Male,Premium,2340,1,4,Credit Card,2,24,No
1980,42,Male,Enterprise,1009,25,0,Credit Card,10,25,No
1981,41,Male,Basic,1093,47,7,UPI,5,29,No
1982,29,Male,Basic,1011,4,1,UPI,8,36,No
1983,35,Male,Premium,2017,36,0,Credit Card,3,15,No
1984,32,Female,Basic,556,52,1,Credit Card,6,18,No
1985,61,Female,Premium,1512,10,4,Net Banking,6,20,No
1986,33,Male,Basic,1170,28,8,UPI,7,5,Yes
1987,44,Female,Basic,2031,57,8,UPI,3,18,Yes
1988,25,Male,Basic,1108,6,1,UPI,8,1,Yes
1989,63,Female,Premium,570,27,1,UPI,8,19,No
1990,42,Male,Premium,1843,56,2,Credit Card,9,23,No
1991,34,Female,Enterprise,849,12,6,Credit Card,8,26,No
1992,46,Male,Premium,1437,52,2,Net Banking,3,29,No
1993,25,Male,Basic,867,48,0,UPI,6,34,No
1994,32,Female,Basic,658,3,5,UPI,9,19,Yes
1995,44,Female,Premium,1973,46,2,Credit Card,1,18,No
1996,63,Male,Premium,1937,33,0,Net Banking,3,2,No
1997,67,Female,Premium,1657,10,3,Credit Card,2,27,No
1998,69,Male,Enterprise,2012,31,0,UPI,8,6,No
1999,24,Female,Basic,1662,15,0,UPI,6,39,No
2000,20,Female,Enterprise,1097,7,1,Net Banking,10,6,No
2001,46,Male,Enterprise,1584,36,9,Credit Card,8,6,No
2002,61,Female,Basic,1186,14,7,UPI,2,31,Yes
2003,41,Female,Basic,2058,56,1,UPI,6,30,No
2004,20,Male,Premium,1522,48,1,Net Banking,7,21,No
2005,37,Female,Premium,586,14,9,UPI,8,18,No
2006,63,Male,Enterprise,2015,3,9,UPI,9,23,No
2007,32,Male,Premium,2085,49,7,Credit Card,5,38,No
2008,42,Male,Premium,1042,53,5,Net Banking,3,23,No
2009,47,Male,Basic,1805,46,3,Net Banking,2,28,No
2010,31,Male,Basic,2340,50,2,Net Banking,8,36,No
2011,24,Female,Premium,1346,3,0,Credit Card,1,25,No
2012,34,Male,Basic,595,22,2,Net Banking,10,7,No
2013,61,Male,Premium,2353,19,8,UPI,6,18,No
2014,37,Female,Basic,980,35,4,Net Banking,2,20,No
2015,53,Female,Basic,2191,12,5,UPI,3,5,Yes
2016,26,Female,Basic,1094,54,4,Net Banking,8,18,No
2017,55,Male,Basic,502,5,0,Net Banking,1,33,Yes
2018,65,Male,Premium,624,10,9,Credit Card,6,15,No
2019,39,Male,Enterprise,626,41,0,Net Banking,3,35,No
2020,19,Female,Basic,1286,33,3,Net Banking,6,1,No
2021,41,Male,Premium,1060,13,2,Credit Card,3,21,No
2022,25,Female,Premium,1336,35,7,UPI,8,8,No
2023,28,Male,Basic,1206,51,6,Net Banking,5,7,Yes
2024,30,Female,Enterprise,1703,32,6,Net Banking,4,30,No
2025,34,Male,Basic,664,11,7,UPI,9,38,Yes
2026,25,Male,Premium,1544,48,9,Credit Card,5,35,No
2027,38,Male,Enterprise,2420,38,6,Net Banking,4,2,Yes
2028,35,Female,Premium,1948,24,9,Credit Card,8,8,No
2029,47,Female,Basic,1369,35,1,UPI,8,38,No
2030,35,Male,Enterprise,573,19,3,UPI,8,4,No
2031,63,Male,Premium,2252,6,5,Credit Card,4,37,Yes
2032,64,Male,Premium,2184,40,2,UPI,1,21,No
2033,48,Female,Premium,423,54,2,UPI,2,13,No
2034,55,Male,Basic,1652,45,5,Net Banking,4,9,Yes
2035,49,Male,Enterprise,1991,44,0,Credit Card,10,29,No
2036,28,Male,Basic,2407,42,0,Net Banking,2,24,No
2037,62,Male,Basic,741,35,4,Credit Card,10,16,No
2038,42,Female,Basic,1540,4,0,Net Banking,3,12,Yes
2039,50,Female,Enterprise,1210,33,9,UPI,9,2,No
2040,55,Male,Basic,1325,13,7,Credit Card,9,19,No
2041,58,Male,Basic,1859,56,1,Credit Card,9,30,No
2042,25,Female,Basic,2041,36,5,Credit Card,7,16,No
2043,28,Female,Basic,2034,54,9,Credit Card,4,24,Yes
2044,39,Male,Premium,925,43,9,UPI,1,13,No
2045,68,Female,Basic,1990,19,4,UPI,3,5,Yes
2046,41,Female,Premium,1297,43,9,UPI,8,23,No
2047,58,Male,Basic,390,12,3,Net Banking,4,38,Yes
2048,34,Female,Enterprise,506,11,0,UPI,10,31,No
2049,29,Female,Premium,1388,6,2,Net Banking,10,17,No
2050,63,Male,Premium,2211,12,3,Net Banking,2,3,Yes
2051,49,Male,Premium,815,27,1,UPI,8,26,No
2052,32,Female,Premium,1480,41,1,UPI,7,13,No
2053,33,Male,Enterprise,2092,25,1,UPI,10,38,No
2054,39,Female,Basic,2201,42,0,Net Banking,9,22,No
2055,45,Male,Premium,2305,3,9,Credit Card,2,21,Yes
2056,37,Female,Enterprise,694,3,1,UPI,5,29,No
2057,50,Male,Premium,1397,20,5,Net Banking,6,39,No
2058,27,Female,Basic,486,28,2,Net Banking,2,5,Yes
2059,57,Female,Premium,1897,23,9,UPI,2,14,No
2060,49,Female,Enterprise,1891,48,4,Net Banking,10,18,No
2061,67,Male,Basic,1029,3,0,UPI,4,4,Yes
2062,50,Male,Enterprise,539,42,7,Net Banking,8,33,No
2063,19,Female,Basic,440,24,3,Credit Card,5,39,No
2064,50,Female,Basic,438,43,8,Net Banking,9,20,No
2065,50,Male,Basic,369,40,3,UPI,4,13,No
2066,58,Male,Premium,684,6,1,Credit Card,3,36,No
2067,30,Male,Enterprise,929,20,2,UPI,10,4,No
2068,47,Male,Enterprise,504,11,4,Net Banking,8,35,No
2069,50,Male,Enterprise,2049,32,9,Credit Card,1,8,Yes
2070,30,Male,Basic,867,27,5,Credit Card,9,36,No
2071,69,Female,Premium,1281,21,6,Net Banking,4,6,Yes
2072,43,Male,Basic,1104,44,3,Credit Card,9,22,No
2073,39,Female,Enterprise,2010,48,6,Credit Card,8,6,No
2074,56,Male,Premium,1181,50,9,Credit Card,3,36,No
2075,19,Male,Premium,2335,13,2,UPI,3,9,No
2076,55,Female,Premium,1273,22,6,UPI,9,16,No
2077,56,Female,Enterprise,939,35,3,Credit Card,3,39,No
2078,43,Male,Premium,1754,47,7,Net Banking,4,38,No
2079,63,Female,Premium,624,22,8,Net Banking,9,33,No
2080,67,Female,Basic,741,28,6,UPI,4,18,Yes
2081,32,Female,Basic,1103,21,7,Net Banking,3,12,Yes
2082,51,Female,Premium,525,46,7,Credit Card,7,27,No
2083,59,Male,Premium,1387,18,1,Net Banking,6,1,No
2084,61,Female,Basic,1266,31,8,UPI,1,15,Yes
2085,66,Male,Basic,859,46,5,UPI,10,27,No
2086,57,Male,Basic,1013,37,3,Credit Card,8,16,No
2087,28,Male,Enterprise,797,21,4,UPI,1,21,No
2088,20,Male,Enterprise,2407,14,9,UPI,4,1,Yes
2089,23,Female,Basic,556,25,4,UPI,6,29,No
2090,26,Female,Premium,876,27,6,Net Banking,6,3,No
2091,23,Male,Basic,337,40,8,UPI,7,12,No
2092,26,Male,Enterprise,2372,23,6,Net Banking,5,28,No
2093,56,Male,Premium,709,31,8,UPI,5,39,No
2094,48,Male,Enterprise,760,47,3,UPI,4,37,No
2095,49,Female,Premium,1740,29,9,Net Banking,6,31,No
2096,58,Male,Enterprise,682,47,9,Net Banking,7,31,No
2097,67,Female,Premium,2132,30,3,Credit Card,10,33,No
2098,29,Male,Premium,868,51,5,Credit Card,10,33,No
2099,25,Male,Premium,1371,26,7,Net Banking,1,11,No
2100,25,Male,Premium,732,20,8,UPI,9,29,No
2101,67,Male,Enterprise,355,38,0,Credit Card,8,25,No
2102,45,Female,Enterprise,2416,19,0,Net Banking,7,13,No
2103,37,Female,Premium,2051,27,7,Net Banking,9,19,No
2104,64,Female,Premium,2347,25,6,UPI,3,36,No
2105,24,Male,Enterprise,1201,40,8,Net Banking,10,28,No
2106,28,Male,Premium,1924,38,2,Credit Card,4,4,No
2107,37,Female,Premium,556,52,9,UPI,7,3,No
2108,33,Female,Premium,971,23,4,Net Banking,6,38,No
2109,21,Male,Basic,789,29,2,Net Banking,2,37,No
2110,23,Male,Premium,2396,15,4,UPI,2,25,No
2111,39,Female,Basic,1982,59,9,UPI,10,35,No
2112,43,Male,Premium,615,3,0,UPI,7,29,No
2113,20,Male,Enterprise,733,10,3,Credit Card,9,29,No
2114,58,Female,Basic,1325,15,5,Credit Card,9,12,No
2115,59,Male,Basic,2275,56,1,Net Banking,7,35,No
2116,31,Female,Premium,2279,16,6,Net Banking,8,20,No
2117,28,Male,Premium,1689,17,7,UPI,10,17,No
2118,35,Female,Basic,719,19,0,Net Banking,3,12,No
2119,29,Male,Enterprise,1896,11,3,Net Banking,1,36,No
2120,40,Female,Enterprise,1884,48,3,UPI,7,10,No
2121,29,Female,Premium,1143,5,4,Credit Card,8,18,No
2122,30,Female,Enterprise,1767,5,3,Credit Card,2,30,No
2123,42,Female,Enterprise,733,58,8,Credit Card,9,8,No
2124,62,Male,Premium,1878,14,6,Net Banking,4,13,No
2125,68,Male,Enterprise,2404,50,1,UPI,10,31,No
2126,36,Female,Premium,1263,26,0,Credit Card,9,6,No
2127,63,Male,Basic,1276,8,8,Net Banking,3,7,Yes
2128,53,Male,Premium,345,5,0,UPI,8,21,No
2129,62,Male,Basic,1493,7,5,Credit Card,2,38,Yes
2130,25,Male,Basic,716,16,1,Credit Card,3,28,No
2131,46,Male,Enterprise,1147,55,3,UPI,1,21,No
2132,49,Female,Enterprise,2486,14,5,Net Banking,5,21,No
2133,68,Female,Enterprise,546,37,4,Net Banking,4,24,No
2134,61,Female,Premium,529,56,5,Credit Card,1,27,No
2135,35,Female,Enterprise,1091,41,2,UPI,10,27,No
2136,23,Male,Basic,936,4,4,Net Banking,9,13,No
2137,35,Male,Enterprise,1037,36,1,UPI,6,29,No
2138,36,Female,Enterprise,1388,48,6,UPI,6,39,No
2139,39,Male,Premium,387,56,2,Credit Card,2,28,No
2140,54,Male,Premium,1012,17,0,UPI,7,37,No
2141,49,Female,Basic,2049,47,7,UPI,9,29,No
2142,58,Male,Premium,1527,36,7,UPI,6,22,No
2143,20,Female,Enterprise,2236,6,2,Net Banking,8,36,No
2144,45,Female,Premium,1705,16,6,Credit Card,5,30,No
2145,27,Male,Basic,900,29,8,Credit Card,2,28,Yes
2146,68,Male,Enterprise,1799,36,7,UPI,4,23,No
2147,52,Female,Basic,513,38,2,UPI,1,33,No
2148,46,Female,Premium,2421,37,1,Net Banking,1,4,No
2149,32,Male,Premium,2408,48,9,Credit Card,6,3,No
2150,50,Female,Basic,997,57,6,Net Banking,2,32,Yes
2151,24,Female,Enterprise,1542,48,6,Credit Card,6,4,No
2152,29,Female,Premium,2359,10,8,Net Banking,1,1,Yes
2153,66,Male,Premium,2379,41,4,UPI,10,12,No
2154,47,Female,Enterprise,1483,36,3,Net Banking,3,13,No
2155,38,Male,Premium,1300,29,7,UPI,9,34,No
2156,48,Female,Basic,536,14,3,Credit Card,2,29,No
2157,41,Male,Premium,1504,4,3,Credit Card,8,9,No
2158,37,Female,Premium,1781,44,1,UPI,6,31,No
2159,54,Male,Enterprise,1403,56,0,Credit Card,6,7,No
2160,21,Male,Basic,946,42,3,Net Banking,7,13,No
2161,45,Male,Enterprise,772,36,6,UPI,5,2,No
2162,61,Female,Premium,411,50,8,Credit Card,4,33,No
2163,37,Female,Premium,2145,45,8,Net Banking,6,7,No
2164,41,Female,Enterprise,1954,13,9,Net Banking,8,18,No
2165,67,Male,Enterprise,682,46,0,Credit Card,4,8,No
2166,66,Female,Enterprise,316,18,4,Credit Card,5,12,No
2167,68,Male,Basic,792,33,6,Net Banking,7,30,No
2168,49,Female,Premium,2196,21,6,UPI,6,9,No
2169,58,Male,Enterprise,1809,16,9,Credit Card,4,28,No
2170,53,Male,Premium,416,15,5,Credit Card,4,4,Yes
2171,51,Male,Basic,1878,54,9,UPI,10,39,No
2172,53,Female,Basic,1179,57,3,UPI,4,17,No
2173,19,Female,Basic,2462,5,2,Credit Card,1,11,Yes
2174,32,Female,Basic,2118,6,8,UPI,5,2,Yes
2175,51,Male,Premium,1872,38,9,Net Banking,8,23,No
2176,53,Male,Basic,1948,3,3,Net Banking,7,22,No
2177,23,Female,Basic,943,48,7,Net Banking,5,26,No
2178,56,Female,Enterprise,1659,12,0,Credit Card,3,12,No
2179,59,Female,Basic,635,36,6,UPI,1,32,Yes
2180,68,Male,Enterprise,446,33,5,Net Banking,7,9,No
2181,68,Male,Basic,421,36,0,UPI,3,5,Yes
2182,29,Male,Basic,380,33,3,Net Banking,4,26,No
2183,20,Male,Enterprise,2410,31,4,UPI,5,7,No
2184,62,Male,Basic,803,21,7,Net Banking,8,29,No
2185,35,Female,Premium,967,27,3,Net Banking,7,33,No
2186,57,Male,Premium,1744,27,2,Net Banking,9,24,No
2187,38,Male,Basic,1645,8,1,Net Banking,3,25,Yes
2188,32,Male,Premium,1489,56,3,Net Banking,10,31,No
2189,50,Male,Enterprise,1920,37,9,Net Banking,1,29,No
2190,52,Male,Basic,2280,32,3,Net Banking,1,5,Yes
2191,43,Female,Basic,1972,26,9,Net Banking,10,38,No
2192,25,Male,Enterprise,758,2,4,Net Banking,1,11,No
2193,53,Male,Enterprise,1512,12,6,UPI,2,32,Yes
2194,65,Male,Enterprise,763,22,8,UPI,2,8,Yes
2195,47,Female,Basic,1211,17,1,Credit Card,7,20,No
2196,40,Female,Enterprise,1325,7,4,Net Banking,9,34,No
2197,59,Female,Enterprise,371,43,9,UPI,8,8,No
2198,61,Male,Premium,1750,4,8,UPI,4,2,Yes
2199,31,Female,Premium,1493,37,2,UPI,2,21,No
2200,31,Male,Basic,2148,38,0,UPI,3,15,No
2201,19,Male,Premium,2322,32,1,UPI,10,6,No
2202,54,Female,Premium,1311,11,5,UPI,5,5,Yes
2203,22,Male,Enterprise,952,1,4,Credit Card,9,3,No
2204,55,Male,Enterprise,1598,25,0,UPI,8,16,No
2205,62,Male,Premium,306,42,0,Credit Card,3,35,No
2206,58,Female,Premium,1204,52,3,Credit Card,9,9,No
2207,64,Male,Premium,2328,24,3,Net Banking,10,35,No
2208,31,Male,Basic,915,53,5,Net Banking,3,19,Yes
2209,56,Female,Basic,2173,43,5,Net Banking,10,34,No
2210,42,Male,Basic,1069,56,9,UPI,8,39,No
2211,37,Male,Premium,1866,17,5,Net Banking,1,10,Yes
2212,19,Female,Premium,1785,8,0,UPI,4,10,Yes
2213,56,Male,Basic,1740,59,9,UPI,4,20,Yes
2214,23,Male,Basic,1065,45,8,Net Banking,6,1,Yes
2215,34,Male,Premium,683,27,6,Net Banking,2,6,Yes
2216,42,Male,Enterprise,987,52,6,Credit Card,7,2,No
2217,45,Male,Basic,1449,18,6,Credit Card,5,38,No
2218,19,Female,Premium,346,27,1,UPI,10,33,No
2219,52,Female,Premium,2272,22,1,UPI,6,3,No
2220,54,Female,Enterprise,763,16,5,Net Banking,6,36,No
2221,22,Female,Premium,2172,2,6,Net Banking,6,13,No
2222,18,Male,Premium,422,5,2,Credit Card,10,35,No
2223,57,Male,Basic,2481,18,3,Net Banking,8,15,No
2224,29,Male,Basic,1942,3,2,UPI,10,22,No
2225,53,Male,Enterprise,1140,27,6,Net Banking,4,4,Yes
2226,62,Male,Enterprise,1885,54,6,Credit Card,10,17,No
2227,40,Female,Premium,2103,17,3,UPI,8,5,No
2228,64,Female,Basic,322,16,6,Credit Card,9,21,No
2229,48,Male,Enterprise,865,6,4,Credit Card,4,24,No
2230,28,Male,Enterprise,2209,51,0,UPI,1,31,No
2231,27,Male,Enterprise,1264,7,9,Credit Card,3,30,Yes
2232,20,Female,Premium,1295,50,3,Net Banking,1,7,No
2233,31,Male,Basic,1487,14,6,Net Banking,7,7,Yes
2234,33,Male,Enterprise,2094,38,1,Credit Card,1,27,No
2235,27,Male,Basic,1125,40,1,Net Banking,4,24,No
2236,46,Female,Enterprise,515,15,0,Credit Card,1,19,No
2237,27,Male,Enterprise,956,47,1,Net Banking,2,34,No
2238,29,Female,Basic,1413,47,9,Credit Card,1,22,Yes
2239,47,Female,Basic,2287,48,7,Net Banking,5,27,No
2240,58,Female,Basic,610,33,7,UPI,7,6,Yes
2241,18,Female,Premium,856,43,7,UPI,3,10,Yes
2242,22,Female,Enterprise,1856,27,0,Net Banking,8,31,No
2243,37,Female,Premium,351,29,0,Credit Card,5,25,No
2244,25,Male,Basic,1661,57,9,Net Banking,5,2,Yes
2245,60,Male,Enterprise,1494,37,3,Credit Card,5,10,No
2246,29,Male,Premium,1948,5,5,Net Banking,8,10,Yes
2247,18,Female,Enterprise,971,29,7,Net Banking,2,26,No
2248,37,Male,Premium,1077,32,1,UPI,2,5,No
2249,45,Female,Basic,1131,53,2,Credit Card,8,22,No
2250,60,Female,Premium,2160,6,5,Credit Card,9,4,Yes
2251,54,Female,Enterprise,1829,2,9,Credit Card,10,34,No
2252,64,Male,Enterprise,2375,6,3,Credit Card,10,7,No
2253,54,Female,Enterprise,2272,46,1,Credit Card,2,17,No
2254,29,Female,Enterprise,1374,43,6,UPI,4,11,No
2255,54,Male,Basic,2016,4,3,Net Banking,8,8,Yes
2256,66,Male,Premium,1583,56,7,Credit Card,2,28,No
2257,66,Female,Basic,890,29,7,Credit Card,4,33,Yes
2258,61,Female,Basic,2286,59,6,Net Banking,10,25,No
2259,45,Male,Basic,1301,25,9,UPI,1,21,Yes
2260,64,Male,Enterprise,1346,9,8,UPI,2,12,Yes
2261,32,Male,Enterprise,2476,56,3,UPI,7,26,No
2262,23,Female,Enterprise,2155,3,6,Net Banking,1,29,Yes
2263,61,Male,Premium,800,26,9,Net Banking,1,38,No
2264,37,Male,Enterprise,778,48,9,UPI,2,35,No
2265,67,Male,Premium,1894,43,0,UPI,4,37,No
2266,31,Female,Enterprise,812,27,3,Net Banking,7,29,No
